CASENUM,VEH_NO,TRAILER_NO,VehicleDescriptor,VINDecodedOn,VINDecodeError,VehicleTypeId,VehicleType,ManufacturerFullNameId,ManufacturerFullName,MakeId,Make,ModelId,Model,ModelYear,Series,Trim,PlantCountryId,PlantCountry,PlantState,PlantCity,PlantCompanyName,Note,BodyClassId,BodyClass,GrossVehicleWeightRatingFromId,GrossVehicleWeightRatingFrom,GrossVehicleWeightRatingToId,GrossVehicleWeightRatingTo,TrailerBodyTypeId,TrailerBodyType,TrailerTypeConnectionId,TrailerTypeConnection,TrailerLengthFT,OtherTrailerInfo,AxlesCount,AxleConfigurationId,AxleConfiguration
202103122184,1,1,1UYVS253*HP******,2022-07-10 03:16:04,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2017,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202103123323,2,1,1GRAA062*EB******,2022-07-10 03:16:04,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2014,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
202103125206,2,1,1S9E0202*61303***,2022-07-10 03:16:04,0,6,TRAILER,13596,"SUN COAST TRAILER MANUFACTURERS, INC.",4343,SUN COAST TRAILER,9147,Sun Coast Trailer,2006,,,6,UNITED STATES (USA),FLORIDA,CORAL SPRINGS,"Sun Coast Trailer Manufacturers, Inc.",,61,Trailer,,,,,5,Enclosed Trailer,,,20.000,Body Type: Zero,2,,
202103129461,2,1,1GRAA062*7T******,2022-07-10 03:16:04,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2007,,,6,UNITED STATES (USA),INDIANA,TERRE HAUTE,,Effective 03/01/00,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,6.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
202103130924,1,1,1E9E5DW2*HA505***,2022-07-10 03:16:04,0,6,TRAILER,7751,"E-PAK MANUFACTURING, LLC",1270,E-PAK MANUFACTURING,4605,E-PAK MANUFACTURING,2017,,,6,UNITED STATES (USA),OHIO,WOOSTER,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,5,Fifth Wheel,52.000,,2,,
202103130924,2,1,1JJV532W*8L******,2022-07-10 03:16:04,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2008,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202103135158,1,1,573TR382*K3******,2022-07-10 03:16:04,0,6,TRAILER,12235,"GRAND DESIGN RV, LLC",1336,GRAND DESIGN RECREATIONAL,18130,Reflection,2019,Narrow Body,,6,UNITED STATES (USA),INDIANA,MIDDLEBURY,Plant 3,Plant Line 3,61,Trailer,,,,,21,Travel Trailer,,,38.000,Narrow Body,2,,
202103135158,4,1,2SFFH331*M1******,2022-07-10 03:16:04,0,6,TRAILER,16005,SOUTHLAND TRAILER CORP.,6059,STC,24510,STC,2021,,,1,CANADA,ALBERTA,LETHBRIDGE,,,61,Trailer,15,"Class 2F: 7,001 - 8,000 lb (3,175 - 3,629 kg)",,,5,Enclosed Trailer,14,Bumper Pull,,Length: 14-18 ft,2,,
202103135724,1,1,1UYVS253*K7******,2022-07-10 03:16:04,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2019,,,6,UNITED STATES (USA),VIRGINIA,GLADE SPRING,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202103136665,2,1,1DW1A532*KS******,2022-07-10 03:16:04,0,6,TRAILER,13506,"STOUGHTON TRAILERS, INC.",3414,STOUGHTON TRAILERS,7701,Stoughton trailers,2019,,,6,UNITED STATES (USA),WISCONSIN,STOUGHTON,"Stoughton Trailers, INC",,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202103139982,2,1,1UYVS253*FU******,2022-07-10 03:16:04,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2015,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202103140134,1,1,1W1BHB6B*RE******,2022-07-10 03:16:04,0,6,TRAILER,11681,WILSON TRAILER CO.,3855,WILSON TRAILER CO.,8390,Wilson Trailer Co.,1994,ALUMINUM CROSSBAR - 18 IN CENTERS,,6,UNITED STATES (USA),IOWA,SIOUX CITY,PLANT 3,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,48.000,CENTER FRAME FLATBED (CF),2,,
202103140134,2,1,4X4TPUG2*MP******,2022-07-10 03:16:04,0,6,TRAILER,1084,"FOREST RIVER, INC.",531,FOREST RIVER,2619,Puma Towables,2021,,,6,UNITED STATES (USA),INDIANA,GOSHEN,,Address: 2551 Century Dr.,61,Trailer,,,,,21,Travel Trailer,1,Ball Type Pull,31.000,,2,,
202103140523,1,1,1GRAA062*7B******,2022-07-10 03:16:04,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2007,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,6.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
202103143705,2,1,5MAMN482*AC******,2022-07-10 03:16:04,0,6,TRAILER,5950,"MAC TRAILER MFG, INC.",6826,MAC TRAILER MANUFACTURING,18288,MAC TRAILER MANUFACTURING,2010,,,6,UNITED STATES (USA),OHIO,ALLIANCE,,Commerce Street,61,Trailer,,,,,101,Other,,,48.000,No Frame,2,,
202103143894,2,1,1W14503A*H2******,2022-07-12 00:43:42,0,6,TRAILER,11681,WILSON TRAILER CO.,10450,WILSON,27561,Wilson,2017,,,6,UNITED STATES (USA),IOWA,SIOUX CITY,,,61,Trailer,,,,,33,Grain Trailer,,,50.000,Type of suspension: Air Ride,3,,
202103146052,1,1,1JJV532D*JL******,2022-07-10 03:16:04,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2018,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202103158166,3,1,3H3V532C*KR******,2022-07-10 03:16:04,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2019,,,12,MEXICO,BAJA CALIFORNIA,ROSARITO,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
202103158225,1,1,1GRAP062*GD******,2022-07-10 03:16:04,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2016,,,6,UNITED STATES (USA),PENNSYLVANIA,DANVILLE,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
202103158225,3,1,1JJV532D*FL******,2022-07-10 03:16:04,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2015,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202103160111,2,1,5MNDD242*5F******,2022-07-10 03:16:04,0,6,TRAILER,12890,"GLADIATOR CUSTOM TRAILERS, INC.",5184,"GLADIATOR CUSTOM TRAILERS, INC.",13057,"Gladiator Custom Trailers, Inc.",2005,,,6,UNITED STATES (USA),FLORIDA,OCALA,,Single wheel,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,5,Fifth Wheel,24.000,Aluminum Frame,2,3,Tandem
202103160495,2,1,3H3V532C*JR******,2022-07-10 03:16:04,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2018,,,12,MEXICO,BAJA CALIFORNIA,ROSARITO,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
202103162782,1,1,1A9DT244*WP432***,2022-07-10 03:16:04,0,6,TRAILER,18366,AJR INC.,9619,AJR INC.,24083,AJR Inc.,1998,,,6,UNITED STATES (USA),WEST VIRGINIA,PARKERSBURG,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,,,24.000,,4,,
202103166224,1,1,5UZBE242*CD******,2022-07-10 03:16:04,0,6,TRAILER,8466,BENDRON ENTERPRISES,1318,DIAMOND CARGO,4667,Diamond Cargo,2012,,,6,UNITED STATES (USA),GEORGIA,DOUGLAS,Bendron Enterprises,,61,Trailer,,,,,5,Enclosed Trailer,1,Ball Type Pull,24.000,,2,,
202103166546,1,1,1RNF48A2*KR******,2022-07-12 00:43:42,0,6,TRAILER,3579,"REITNOUER, INC.",5594,REITNOUER INC,14493,Reitnouer Inc Trailers,2019,,,6,UNITED STATES (USA),PENNSYLVANIA,READING,,,61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,48.000,Airride,2,,
202103166977,1,1,1GRAA561*CK******,2022-07-10 03:16:04,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2012,,,6,UNITED STATES (USA),ILLINOIS,KEWANEE,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,28.000,Dry Freight Van / Reefer Van / Insulated Van,1,,
202103166977,1,2,1GRAA561*BK******,2022-07-10 03:16:04,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2011,,,6,UNITED STATES (USA),ILLINOIS,KEWANEE,,Effective 01/01/00,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,28.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,1,,
202103166977,2,1,1GR1P062*LT******,2022-07-10 03:16:04,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2020,,,6,UNITED STATES (USA),INDIANA,TERRE HAUTE,,,61,Trailer,,,,,,,6,Kingpin,53.000,"Semitrailer - dry freight, reefer, or insulated van",2,,
202103167537,2,1,1UYVS253*L2******,2022-07-10 03:16:04,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2020,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202103171304,2,1,3H3V532C*GT******,2022-07-10 03:16:04,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2016,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
202103173158,1,1,53PUB142*BG******,2022-07-10 03:16:04,0,6,TRAILER,5731,"PACE AMERICAN, INC.",2500,PACE AMERICAN,6324,Pace American Trailer,2011,,,6,UNITED STATES (USA),GEORGIA,,Pace American of Georgia,"GVWR: 2,000-8,000",,,2,"Class 2: 6,001 - 10,000 lb (2,722 - 4,536 kg)",,,59,Van/Covered Cargo/Enclosed,,,14.000,Length: 10-24 ft; Width: 7 ft; Tag ENclosed Cargo,2,,
202103177609,1,1,1JJV281D*GL******,2022-07-10 03:16:04,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2016,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,28.000,,1,,
202103177609,1,2,1JJV281D*AL******,2022-07-10 03:16:04,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2010,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,28.000,,1,,
202103178599,2,1,7LXBE162*MA******,2022-07-10 03:16:04,0,6,TRAILER,19450,ALFA CARGO LLC,10178,ALFA CARGO LLC,26495,Alfa Cargo LLC,2021,,,6,UNITED STATES (USA),GEORGIA,ALMA,,,61,Trailer,,,,,5,Enclosed Trailer,1,Ball Type Pull,16.000,,2,,
202103183595,1,1,1PT011AH*W7******,2022-07-10 03:16:04,1,6,TRAILER,3233,TRAILMOBILE (PULLMAN INCORPORATED),6072,TRAILMOBILE,15904,Trailmobile Trailer,1998,Optimum,,6,UNITED STATES (USA),TEXAS,DENTON,,,61,Trailer,,,,,,,,,,Straight Frame,,3,Tandem
202103183804,2,1,5N6200F2*D1******,2022-07-10 03:16:04,0,6,TRAILER,7831,AMERICAN HAULER INC,3920,AMERICAN HAULER,8549,American Hauler,2013,,,6,UNITED STATES (USA),INDIANA,ELKHART,,,61,Trailer,,,,,,,14,Bumper Pull,,Trailer Length (feet): 14' to less than 16',2,,
202103186453,2,1,1GRAA561*HE******,2022-07-10 03:16:04,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2017,,,6,UNITED STATES (USA),GEORGIA,STATESBORO,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,28.000,Dry Freight Van / Reefer Van / Insulated Van,1,,
202103186478,2,1,1PLE0452*TP******,2022-07-10 03:16:04,1,6,TRAILER,18041,PEERLESS CORPORATION,9288,PEERLESS,23523,Peerless,1996,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,61,Trailer,,,,,34,Chipper Trailer,,,45.000,,2,,
202103186680,2,1,1TTF482A*J3******,2022-07-10 03:16:04,0,6,TRAILER,8231,TRANSCRAFT CORPORATION,10512,BENSON,27664,Aluminium Flatbed,2018,,,6,UNITED STATES (USA),KENTUCKY,CADIZ,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,48.000,,2,,
202103191316,2,1,50ZBE124*MN******,2022-07-10 03:16:04,0,6,TRAILER,19448,QUALITY CARGO TRAILERS LLC,10185,"QUALITY CARGO, LLC",26504,"Quality Cargo, LLC",2021,,,6,UNITED STATES (USA),GEORGIA,NASHVILLE,,,61,Trailer,,,,,5,Enclosed Trailer,1,Ball Type Pull,12.000,,4,,
202103193218,1,1,573TE302*K6******,2022-07-10 03:16:04,0,6,TRAILER,12235,"GRAND DESIGN RV, LLC",1336,GRAND DESIGN RECREATIONAL,18132,Imagine,2019,Narrow Body,,6,UNITED STATES (USA),INDIANA,MIDDLEBURY,Plant 6,Plant Line 6,61,Trailer,,,,,21,Travel Trailer,,,30.000,Narrow Body,2,,
202103200313,2,1,1GRAA006*HW******,2022-07-10 03:16:04,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2017,,,6,UNITED STATES (USA),NEBRASKA,WAYNE,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,,Dry Freight Van / Reefer Van / Insulated Van,6,,
202103201782,1,1,5V8VA532*KM******,2022-07-10 03:16:04,0,6,TRAILER,16522,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),6474,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),17782,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),2019,,,6,UNITED STATES (USA),INDIANA,MONON,,,61,Trailer,,,,,,,,,53.000,Interior Post Aluminum Semi Trailer,2,3,Tandem
202103202063,1,1,1UYVS253*J3******,2022-07-12 00:43:42,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2018,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202103205690,2,1,13N14820*F1******,2022-07-10 03:16:04,0,6,TRAILER,12268,FONTAINE COMMERCIAL PLATFORM,1128,FONTAINE TRAILER CO.,4416,Fontaine Trailer Co.,2015,,,6,UNITED STATES (USA),ALABAMA,HALEYVILLE,,Optional Features: None,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,48.000,,2,,
202103207895,2,1,3H3V532C*LT******,2022-07-10 03:16:04,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2020,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
202103210143,2,1,1M5BM121*J1******,2022-07-10 03:16:04,0,6,TRAILER,13552,MAGIC TILT TRAILERS INC.,4228,MAGIC TILT TRAILERS,9005,Magic Tilt Trailers,2018,,,6,UNITED STATES (USA),FLORIDA,CLEARWATER,,,61,Trailer,,,,,2,Boat Trailer,,,12.000,Body Type: Mill Channel,1,,
202103210227,1,1,1JJF4827*VL******,2022-07-10 03:16:04,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,22490,"102"" Wide",1997,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,48.000,,2,,
202103210227,3,1,1UYVS253*FU******,2022-07-10 03:16:04,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2015,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202103210318,1,1,1JJV532D*FL******,2022-07-10 03:16:04,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2015,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202103213745,1,1,13N14820*G1******,2022-07-10 03:16:04,0,6,TRAILER,12268,FONTAINE COMMERCIAL PLATFORM,1128,FONTAINE TRAILER CO.,4416,Fontaine Trailer Co.,2016,,,6,UNITED STATES (USA),ALABAMA,HALEYVILLE,,Optional Features: None,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,48.000,,2,,
202103214673,1,1,3H3V281C*HT******,2022-07-10 03:16:04,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2017,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,28.000,Material: Aluminum/Steel,1,,
202103214673,1,2,3H3V281C*HT******,2022-07-10 03:16:04,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2017,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,28.000,Material: Aluminum/Steel,1,,
202103217683,1,1,3H3V532C*HT******,2022-07-10 03:16:04,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2017,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
202103218338,1,1,1TTF482S*F3******,2022-07-10 03:16:04,0,6,TRAILER,8231,TRANSCRAFT CORPORATION,10511,TRANSCRAFT,27662,Steel Flatbed,2015,,,6,UNITED STATES (USA),KENTUCKY,CADIZ,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,48.000,,2,,
202103219707,2,1,1PMHS432*K1******,2022-07-10 03:16:04,1,6,TRAILER,6179,"POLAR TANK TRAILER, LLC",2921,POLAR TANK TRAILER,6874,Polar Tank Trailer,2019,AL PNEUMATIC,,6,UNITED STATES (USA),MINNESOTA,OPOLE,,,61,Trailer,,,,,174,Dry Bulk Trailer,2,Pintle Hitch/Hook,43.000,,2,,
202103220302,2,1,1GRAA062*8B******,2022-07-10 03:16:04,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2008,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
202103220362,1,1,5YCBE182*KH******,2022-07-10 03:16:04,0,6,TRAILER,9309,"ARISING INDUSTRIES, INC",852,"ARISING INDUSTRIES, INC",4036,"ARISING INDUSTRIES, INC",2019,,,6,UNITED STATES (USA),GEORGIA,HAZLEHURST,,,61,Trailer,,,,,5,Enclosed Trailer,1,Ball Type Pull,18.000,,2,,
202103224872,1,1,4FPFB101*5G******,2022-07-10 03:16:04,0,6,TRAILER,1489,PACE AMERICAN OF GEORGIA INC.,2500,PACE AMERICAN,6324,Pace American Trailer,2005,,,6,UNITED STATES (USA),GEORGIA,,Pace American of Georgia,,61,Trailer,10,"Class 1A: 3,000 lb or less (1,360 kg or less)",5,"Class 4: 14,001 - 16,000 lb (6,350 - 7,258 kg)",59,Van/Covered Cargo/Enclosed,,,10.000,"Length: 6 -20 FT; GVWR: 1000 - 16,000  (4 ,5,6.5 WIDE TRAILER )",1,,
202103225703,2,1,1XNBE182*K1******,2022-07-10 03:16:04,0,6,TRAILER,15744,"TRIPLE CROWN TRAILERS, LLC",5454,"TRIPLE CROWN TRAILERS, INC",29556,"Triple Crown Trailers, Inc",2019,,,6,UNITED STATES (USA),FLORIDA,OCALA,,,61,Trailer,,,,,23,Equipment Trailer,1,Ball Type Pull,18.000,,2,,
202103232903,2,1,4D6EG322*GC******,2022-07-10 03:16:04,0,6,TRAILER,4540,"CARGO CRAFT ,INC.",6806,"CARGO CRAFT ,INC.",18250,"CARGO CRAFT ,INC.",2016,,,6,UNITED STATES (USA),GEORGIA,CORSICANA,,,61,Trailer,,,,,5,Enclosed Trailer,3,Gooseneck,32.000,,2,,
202103234174,2,1,5HTJM252*E7******,2022-07-10 03:16:04,0,6,TRAILER,5564,"HEIL TRAILER INTERNATIONAL, CO",5444,J&L,14160,J&L Trailers,2014,,,6,UNITED STATES (USA),TENNESSEE,ATHENS,,,61,Trailer,,,,,15,Tank Trailer,4,Straight Semi/Semi Trailer,25.000,CS ASPHALT,2,,
202103234402,3,1,3H3V532C*MT******,2022-07-10 03:16:04,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2021,,,12,MEXICO,,TIJUANA,,Trailer Type: SEMITRAILER,61,Trailer,,,,,36,Van Trailer,6,Kingpin,53.000,Material: ALUMINUM/STEEL,2,,
202103236094,1,1,5JYLB553*KP******,2022-07-12 00:43:42,0,6,TRAILER,2290,PITTS ENTERPRISES INC,2831,PITTS TRAILERS,6775,Pitts Trailers,2019,,,6,UNITED STATES (USA),ALABAMA,PITTSVIEW,,,61,Trailer,,,,,11,Lowboy/Low bed Trailer,,,,Trailer Capacity: 55 tons,3,,
202103236949,1,1,1TDH4222*SB******,2022-07-10 03:16:04,0,6,TRAILER,8330,TIMPTE INC.,5331,"TIMPTE, INC",13636,Timpte,1995,,,6,UNITED STATES (USA),NEBRASKA,DAVID CITY,,"Seventh VIN position indicates the additional length of the trailer to the nearest inch up to 9 inches. If the additional length is 10 inches or more the seventh character is zero (0) and the sixth character will be increased to the next foot. For example : a 42ft 9in trailer will be represent in VIN position 5, 6 & 7 as ""429"" and a 42ft 10in. trailer will be represented in VIN position 5 , 6 & 7 as ""430"" respectively.",61,Trailer,,,,,174,Dry Bulk Trailer,,,42.000,Dry Bulk-Bottom Hopper,2,,
202103245890,1,1,1W1K6532*M5******,2022-07-10 03:16:04,0,6,TRAILER,11681,WILSON TRAILER CO.,10450,WILSON,27561,Wilson,2021,,,6,UNITED STATES (USA),SOUTH DAKOTA,YANKTON,,,61,Trailer,,,,,13,Livestock Trailer,6,Kingpin,53.000,,2,,
202103246062,1,1,4YMBu101*GG******,2022-07-10 03:16:04,0,6,TRAILER,13315,"CARRY-ON TRAILER, INC.",4933,CARRY-ON TRAILER,12040,Carry-On Trailer,2016,,,6,UNITED STATES (USA),GEORGIA,LAONIA,,,61,Trailer,,,,,32,Open Bed Trailer,1,Ball Type Pull,10.000,,1,,
202103246493,2,1,1E1D1N38*3R******,2022-07-10 03:16:04,1,6,TRAILER,5338,EAST MANUFACTURING CORP.,1334,EAST MANUFACTURING CORP.,4686,East Manufacturing Corp,2003,,,6,UNITED STATES (USA),OHIO,RANDOLPH,,,61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,4,Dump Trailer/Dumping Trailer,30,Other,30.000,Steel Frame,3,,
202103250954,1,1,LJRC4626*61******,2022-07-10 03:16:04,0,6,TRAILER,9950,"CIMC VEHICLES GROUP CO., LTD.",4101,CIMC VEHICLES GROUP CO,8811,CIMC VEHICLES GROUP CO,2006,,,8,CHINA,,SHENZHEN,,"GVWR = 30,000-34,990kg",61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,109,Container Chassis/Container Trailer,,,46.000,,2,,
202103252797,1,1,55YBE142*HN******,2022-07-10 03:16:04,0,6,TRAILER,1235,CYNERGY CARGO LLC,661,CYNERGY CARGO,3736,Cynergy Cargo,2017,,,6,UNITED STATES (USA),GEORGIA,NASHVILLE,,,61,Trailer,,,,,5,Enclosed Trailer,1,Ball Type Pull,14.000,,2,,
202103259921,3,1,1DW1A532*KS******,2022-07-10 03:16:04,0,6,TRAILER,13506,"STOUGHTON TRAILERS, INC.",3414,STOUGHTON TRAILERS,7701,Stoughton trailers,2019,,,6,UNITED STATES (USA),WISCONSIN,STOUGHTON,"Stoughton Trailers, INC",,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202103260110,1,1,16VWe117*73******,2022-07-10 03:16:04,0,6,TRAILER,9132,"BIG TEX TRAILER MANUFACTURING, LLC",1136,BIG TEX,5625,Big Tex,2007,,,6,UNITED STATES (USA),GEORGIA,CORDELE,"Big Tex Trailer Manufacturing, Inc.",,61,Trailer,,,,,5,Enclosed Trailer,,,11.000,Trailer Type - Watercarft,7,,
202103260199,2,1,1W9GR102*GC530***,2022-07-12 00:43:42,0,6,TRAILER,6089,W K MACHINE,3453,W K MACHINE,,,2016,,,6,UNITED STATES (USA),ILLINOIS,CAMPBELL HILL,W K Machine,,,,,,,,,,3,Gooseneck,10.000,Roller Bed,2,,
